order_id,customer_id,order_placement_date,on_time,in_full,otif
fjul71101402,789101,2022-06-28,1,1,1
fjul71101502,789101,2022-06-28,1,0,0
fjul71102103,789102,2022-06-28,1,0,0
fjul71102602,789102,2022-06-28,1,1,1
fjul71103602,789103,2022-06-28,1,0,0
fjul71121101,789121,2022-06-28,0,1,0
fjul71121502,789121,2022-06-28,1,1,1
fjul71122201,789122,2022-06-28,0,0,0
fjul71122301,789122,2022-06-28,0,0,0
fjul71201502,789201,2022-06-28,1,0,0
fjul71201603,789201,2022-06-28,1,1,1
fjul71202603,789202,2022-06-28,1,1,1
fjul71203402,789203,2022-06-28,1,1,1
fjul71220302,789220,2022-06-28,1,0,0
fjul71221303,789221,2022-06-28,0,1,0
fjul71221603,789221,2022-06-28,1,0,0
fjul71301302,789301,2022-06-28,1,1,1
fjul71301603,789301,2022-06-28,0,1,0
fjul71303303,789303,2022-06-28,1,0,0
fjul71320601,789320,2022-06-28,1,0,0
fjul71321203,789321,2022-06-28,1,0,0
fjul71321503,789321,2022-06-28,0,1,0
fjul71401501,789401,2022-06-28,0,1,0
fjul71401603,789401,2022-06-28,1,1,1
fjul71402603,789402,2022-06-28,1,1,1
fjul71403601,789403,2022-06-28,1,0,0
fjul71420601,789420,2022-06-28,0,1,0
fjul71420603,789420,2022-06-28,0,1,0
fjul71421101,789421,2022-06-28,0,0,0
fjul71421401,789421,2022-06-28,0,0,0
fjul71421603,789421,2022-06-28,0,0,0
fjul71501201,789501,2022-06-28,1,0,0
fjul71520101,789520,2022-06-28,0,1,0
fjul71520301,789520,2022-06-28,1,0,0
fjul71520303,789520,2022-06-28,1,1,1
fjul71521102,789521,2022-06-28,1,0,0
fjul71521603,789521,2022-06-28,0,1,0
fjul71522501,789522,2022-06-28,0,1,0
fjul71522602,789522,2022-06-28,1,0,0
fjul71522603,789522,2022-06-28,1,0,0
fjul71603302,789603,2022-06-28,0,1,0
fjul71603601,789603,2022-06-28,1,1,1
fjul71622202,789622,2022-06-28,0,0,0
fjul71622203,789622,2022-06-28,1,1,1
fjul71702502,789702,2022-06-28,1,0,0
fjul71702603,789702,2022-06-28,0,0,0
fjul71703302,789703,2022-06-28,1,0,0
fjul71720301,789720,2022-06-28,0,1,0
fjul71720602,789720,2022-06-28,1,0,0
fjul71721403,789721,2022-06-28,1,0,0
fjul71902403,789902,2022-06-28,0,1,0
fjul71902603,789902,2022-06-28,1,1,1
fjul71903401,789903,2022-06-28,1,1,1
fjul71903601,789903,2022-06-28,1,0,0
fjun629102502,789102,2022-06-28,0,0,0
fjun629102601,789102,2022-06-28,1,0,0
fjun629103501,789103,2022-06-28,1,0,0
fjun629103603,789103,2022-06-28,0,0,0
fjun629121403,789121,2022-06-28,1,1,1
fjun629121602,789121,2022-06-28,0,0,0
fjun629122401,789122,2022-06-28,0,0,0
fjun629122603,789122,2022-06-28,0,0,0
fjun629201602,789201,2022-06-28,1,0,0
fjun629202402,789202,2022-06-28,0,0,0
fjun629202502,789202,2022-06-28,1,1,1
fjun629202601,789202,2022-06-28,1,1,1
fjun629203501,789203,2022-06-28,1,0,0
fjun629220101,789220,2022-06-28,1,0,0
fjun629221603,789221,2022-06-28,1,1,1
fjun629301203,789301,2022-06-28,0,0,0
fjun629301603,789301,2022-06-28,1,0,0
fjun629303203,789303,2022-06-28,1,1,1
fjun629303303,789303,2022-06-28,1,1,1
fjun629320102,789320,2022-06-28,0,1,0
fjun629321102,789321,2022-06-28,1,1,1
fjun629321503,789321,2022-06-28,0,1,0
fjun629401203,789401,2022-06-28,0,1,0
fjun629401302,789401,2022-06-28,1,0,0
fjun629402302,789402,2022-06-28,1,1,1
fjun629403101,789403,2022-06-28,0,1,0
fjun629403303,789403,2022-06-28,1,1,1
fjun629403502,789403,2022-06-28,1,0,0
fjun629420602,789420,2022-06-28,0,1,0
fjun629421202,789421,2022-06-28,0,0,0
fjun629421301,789421,2022-06-28,0,1,0
fjun629421403,789421,2022-06-28,1,0,0
fjun629422603,789422,2022-06-28,0,1,0
fjun629501102,789501,2022-06-28,0,1,0
fjun629501303,789501,2022-06-28,0,1,0
fjun629501402,789501,2022-06-28,1,0,0
fjun629503402,789503,2022-06-28,0,0,0
fjun629503601,789503,2022-06-28,1,0,0
fjun629520203,789520,2022-06-28,1,0,0
fjun629520402,789520,2022-06-28,0,0,0
fjun629520503,789520,2022-06-28,0,0,0
fjun629521102,789521,2022-06-28,0,1,0
fjun629521301,789521,2022-06-28,0,1,0
fjun629522201,789522,2022-06-28,0,1,0
fjun629522301,789522,2022-06-28,0,1,0
fjun629522402,789522,2022-06-28,1,0,0
fjun629601403,789601,2022-06-28,1,0,0
fjun629603303,789603,2022-06-28,1,1,1
fjun629621402,789621,2022-06-28,0,0,0
fjun629621502,789621,2022-06-28,1,0,0
fjun629621601,789621,2022-06-28,1,0,0
fjun629622501,789622,2022-06-28,1,1,1
fjun629702402,789702,2022-06-28,1,0,0
fjun629702503,789702,2022-06-28,0,0,0
fjun629703601,789703,2022-06-28,1,1,1
fjun629720601,789720,2022-06-28,1,1,1
fjun629721103,789721,2022-06-28,1,1,1
fjun629902401,789902,2022-06-28,0,1,0
fjun629902402,789902,2022-06-28,1,0,0
fjun629903503,789903,2022-06-28,1,1,1
fjun629903601,789903,2022-06-28,1,0,0
fjun630101601,789101,2022-06-28,1,0,0
fjun630102603,789102,2022-06-28,1,0,0
fjun630103401,789103,2022-06-28,1,0,0
fjun630121202,789121,2022-06-28,0,1,0
fjun630121301,789121,2022-06-28,0,0,0
fjun630121402,789121,2022-06-28,1,0,0
fjun630121601,789121,2022-06-28,0,1,0
fjun630122401,789122,2022-06-28,1,0,0
fjun630122502,789122,2022-06-28,0,1,0
fjun630201401,789201,2022-06-28,1,1,1
fjun630202301,789202,2022-06-28,0,1,0
fjun630202303,789202,2022-06-28,1,0,0
fjun630203501,789203,2022-06-28,1,0,0
fjun630220202,789220,2022-06-28,1,0,0
fjun630220203,789220,2022-06-28,0,1,0
fjun630221201,789221,2022-06-28,0,0,0
fjun630221401,789221,2022-06-28,1,0,0
fjun630301603,789301,2022-06-28,1,1,1
fjun630303303,789303,2022-06-28,1,1,1
fjun630303403,789303,2022-06-28,0,0,0
fjun630320202,789320,2022-06-28,0,1,0
fjun630321501,789321,2022-06-28,1,1,1
fjun630321503,789321,2022-06-28,0,0,0
fjun630401202,789401,2022-06-28,1,1,1
fjun630401301,789401,2022-06-28,0,1,0
fjun630401601,789401,2022-06-28,0,1,0
fjun630402303,789402,2022-06-28,0,1,0
fjun630402401,789402,2022-06-28,1,0,0
fjun630403601,789403,2022-06-28,1,0,0
fjun630420502,789420,2022-06-28,0,1,0
fjun630420603,789420,2022-06-28,0,1,0
fjun630421102,789421,2022-06-28,0,0,0
fjun630421103,789421,2022-06-28,0,0,0
fjun630421601,789421,2022-06-28,1,0,0
fjun630422101,789422,2022-06-28,1,0,0
fjun630422102,789422,2022-06-28,0,0,0
fjun630422502,789422,2022-06-28,0,0,0
fjun630501602,789501,2022-06-28,1,1,1
fjun630503402,789503,2022-06-28,0,1,0
fjun630503502,789503,2022-06-28,1,0,0
fjun630520402,789520,2022-06-28,0,0,0
fjun630520502,789520,2022-06-28,0,0,0
fjun630521302,789521,2022-06-28,0,1,0
fjun630521501,789521,2022-06-28,0,1,0
fjun630521503,789521,2022-06-28,0,1,0
fjun630522301,789522,2022-06-28,0,1,0
fjun630522302,789522,2022-06-28,1,1,1
fjun630522502,789522,2022-06-28,0,1,0
fjun630601401,789601,2022-06-28,1,0,0
fjun630601603,789601,2022-06-28,0,1,0
fjun630603601,789603,2022-06-28,1,1,1
fjun630621201,789621,2022-06-28,0,1,0
fjun630621203,789621,2022-06-28,1,0,0
fjun630622101,789622,2022-06-28,0,1,0
fjun630622601,789622,2022-06-28,1,1,1
fjun630702601,789702,2022-06-28,1,0,0
fjun630703602,789703,2022-06-28,0,0,0
fjun630703603,789703,2022-06-28,1,0,0
fjun630720403,789720,2022-06-28,1,1,1
fjun630721502,789721,2022-06-28,1,1,1
fjun630721503,789721,2022-06-28,1,0,0
fjun630902502,789902,2022-06-28,1,0,0
fjun630903102,789903,2022-06-28,0,1,0
fjun630903401,789903,2022-06-28,1,0,0
fjun630903403,789903,2022-06-28,1,0,0
fjun630903601,789903,2022-06-28,0,0,0
fjul71101302,789101,2022-06-29,1,1,1
fjul71102603,789102,2022-06-29,1,0,0
fjul71103303,789103,2022-06-29,0,1,0
fjul71103603,789103,2022-06-29,1,0,0
fjul71121202,789121,2022-06-29,0,0,0
fjul71121403,789121,2022-06-29,0,0,0
fjul71121603,789121,2022-06-29,0,0,0
fjul71122101,789122,2022-06-29,0,0,0
fjul71122401,789122,2022-06-29,0,0,0
fjul71201302,789201,2022-06-29,1,1,1
fjul71202502,789202,2022-06-29,1,1,1
fjul71202503,789202,2022-06-29,1,0,0
fjul71203303,789203,2022-06-29,1,1,1
fjul71203603,789203,2022-06-29,1,0,0
fjul71220403,789220,2022-06-29,1,1,1
fjul71220502,789220,2022-06-29,1,1,1
fjul71221601,789221,2022-06-29,1,1,1
fjul71301301,789301,2022-06-29,1,1,1
fjul71303201,789303,2022-06-29,0,1,0
fjul71303503,789303,2022-06-29,0,1,0
fjul71303603,789303,2022-06-29,1,0,0
fjul71320303,789320,2022-06-29,0,1,0
fjul71320401,789320,2022-06-29,1,1,1
fjul71321601,789321,2022-06-29,1,0,0
fjul71401502,789401,2022-06-29,1,0,0
fjul71402201,789402,2022-06-29,0,0,0
fjul71402403,789402,2022-06-29,1,1,1
fjul71402501,789402,2022-06-29,0,1,0
fjul71403102,789403,2022-06-29,1,1,1
fjul71403203,789403,2022-06-29,0,1,0
fjul71403303,789403,2022-06-29,1,1,1
fjul71403402,789403,2022-06-29,0,1,0
fjul71420102,789420,2022-06-29,0,0,0
fjul71420402,789420,2022-06-29,0,1,0
fjul71420501,789420,2022-06-29,0,0,0
fjul71421102,789421,2022-06-29,0,0,0
fjul71421203,789421,2022-06-29,0,1,0
fjul71421403,789421,2022-06-29,0,0,0
fjul71422101,789422,2022-06-29,0,1,0
fjul71422302,789422,2022-06-29,1,1,1
fjul71422603,789422,2022-06-29,0,1,0
fjul71501302,789501,2022-06-29,1,1,1
fjul71503203,789503,2022-06-29,1,0,0
fjul71503601,789503,2022-06-29,0,1,0
fjul71520103,789520,2022-06-29,0,0,0
fjul71520302,789520,2022-06-29,1,0,0
fjul71520402,789520,2022-06-29,0,0,0
fjul71521301,789521,2022-06-29,0,0,0
fjul71521303,789521,2022-06-29,1,1,1
fjul71522203,789522,2022-06-29,1,0,0
fjul71522401,789522,2022-06-29,0,0,0
fjul71522403,789522,2022-06-29,0,0,0
fjul71601503,789601,2022-06-29,1,0,0
fjul71603501,789603,2022-06-29,0,1,0
fjul71603502,789603,2022-06-29,0,0,0
fjul71603602,789603,2022-06-29,1,0,0
fjul71621502,789621,2022-06-29,0,0,0
fjul71621601,789621,2022-06-29,1,1,1
fjul71622402,789622,2022-06-29,1,1,1
fjul71702201,789702,2022-06-29,1,0,0
fjul71702501,789702,2022-06-29,1,0,0
fjul71703402,789703,2022-06-29,1,0,0
fjul71703603,789703,2022-06-29,0,1,0
fjul71720503,789720,2022-06-29,1,0,0
fjul71720603,789720,2022-06-29,0,1,0
fjul71721603,789721,2022-06-29,1,0,0
fjul71902302,789902,2022-06-29,0,1,0
fjul71902501,789902,2022-06-29,1,0,0
fjul71903103,789903,2022-06-29,0,1,0
fjul72101401,789101,2022-06-29,1,1,1
fjul72102501,789102,2022-06-29,1,1,1
fjul72103601,789103,2022-06-29,1,0,0
fjul72121303,789121,2022-06-29,0,1,0
fjul72121502,789121,2022-06-29,1,0,0
fjul72121503,789121,2022-06-29,0,1,0
fjul72122103,789122,2022-06-29,0,0,0
fjul72122201,789122,2022-06-29,0,1,0
fjul72122402,789122,2022-06-29,1,0,0
fjul72201602,789201,2022-06-29,1,1,1
fjul72202401,789202,2022-06-29,1,0,0
fjul72203402,789203,2022-06-29,1,1,1
fjul72203603,789203,2022-06-29,1,1,1
fjul72220502,789220,2022-06-29,1,1,1
fjul72220603,789220,2022-06-29,0,0,0
fjul72221603,789221,2022-06-29,1,1,1
fjul72301101,789301,2022-06-29,1,1,1
fjul72303101,789303,2022-06-29,0,0,0
fjul72303403,789303,2022-06-29,1,0,0
fjul72320102,789320,2022-06-29,1,0,0
fjul72321501,789321,2022-06-29,1,0,0
fjul72401401,789401,2022-06-29,1,1,1
fjul72402603,789402,2022-06-29,1,1,1
fjul72403603,789403,2022-06-29,1,1,1
fjul72420302,789420,2022-06-29,0,0,0
fjul72420501,789420,2022-06-29,1,1,1
fjul72420502,789420,2022-06-29,0,1,0
fjul72421501,789421,2022-06-29,0,0,0
fjul72421601,789421,2022-06-29,1,1,1
fjul72422402,789422,2022-06-29,1,1,1
fjul72422603,789422,2022-06-29,0,1,0
fjul72501203,789501,2022-06-29,1,1,1
fjul72503602,789503,2022-06-29,1,1,1
fjul72520103,789520,2022-06-29,1,0,0
fjul72520603,789520,2022-06-29,0,0,0
fjul72521101,789521,2022-06-29,1,0,0
fjul72521301,789521,2022-06-29,0,0,0
fjul72521402,789521,2022-06-29,0,0,0
fjul72522101,789522,2022-06-29,0,1,0
fjul72522403,789522,2022-06-29,1,1,1
fjul72601301,789601,2022-06-29,0,1,0
fjul72601602,789601,2022-06-29,1,0,0
fjul72601603,789601,2022-06-29,1,0,0
fjul72603301,789603,2022-06-29,1,1,1
fjul72621203,789621,2022-06-29,0,0,0
fjul72621403,789621,2022-06-29,1,0,0
fjul72622403,789622,2022-06-29,0,1,0
fjul72622502,789622,2022-06-29,1,1,1
fjul72702603,789702,2022-06-29,1,1,1
fjul72703502,789703,2022-06-29,0,1,0
fjul72703503,789703,2022-06-29,1,0,0
fjul72720203,789720,2022-06-29,1,0,0
fjul72720503,789720,2022-06-29,0,1,0
fjul72721502,789721,2022-06-29,1,0,0
fjul72902103,789902,2022-06-29,0,1,0
fjul72902602,789902,2022-06-29,1,0,0
fjul72903601,789903,2022-06-29,1,0,0
fjun630101202,789101,2022-06-29,0,1,0
fjun630101503,789101,2022-06-29,1,0,0
fjun630102502,789102,2022-06-29,1,1,1
fjun630103502,789103,2022-06-29,1,0,0
fjun630103601,789103,2022-06-29,1,0,0
fjun630121302,789121,2022-06-29,1,0,0
fjun630121303,789121,2022-06-29,0,1,0
fjun630201501,789201,2022-06-29,1,0,0
fjun630202401,789202,2022-06-29,0,1,0
fjun630202501,789202,2022-06-29,1,1,1
fjun630203403,789203,2022-06-29,1,0,0
fjun630220403,789220,2022-06-29,1,0,0
fjun630220502,789220,2022-06-29,0,1,0
fjun630221202,789221,2022-06-29,1,1,1
fjun630221302,789221,2022-06-29,1,1,1
fjun630301201,789301,2022-06-29,0,1,0
fjun630301501,789301,2022-06-29,1,0,0
fjun630303103,789303,2022-06-29,1,1,1
fjun630320501,789320,2022-06-29,0,1,0
fjun630320601,789320,2022-06-29,1,0,0
fjun630401503,789401,2022-06-29,1,0,0
fjun630402402,789402,2022-06-29,1,1,1
fjun630403103,789403,2022-06-29,1,1,1
fjun630403301,789403,2022-06-29,0,1,0
fjun630420203,789420,2022-06-29,0,1,0
fjun630420501,789420,2022-06-29,0,1,0
fjun630421303,789421,2022-06-29,1,0,0
fjun630421402,789421,2022-06-29,0,0,0
fjun630422403,789422,2022-06-29,0,0,0
fjun630501302,789501,2022-06-29,1,1,1
fjun630503501,789503,2022-06-29,1,0,0
fjun630520301,789520,2022-06-29,1,1,1
fjun630520302,789520,2022-06-29,0,0,0
fjun630521402,789521,2022-06-29,1,1,1
fjun630521601,789521,2022-06-29,0,1,0
fjun630522303,789522,2022-06-29,0,0,0
fjun630522402,789522,2022-06-29,0,1,0
fjun630522403,789522,2022-06-29,1,1,1
fjun630601103,789601,2022-06-29,0,0,0
fjun630601403,789601,2022-06-29,1,0,0
fjun630603403,789603,2022-06-29,1,0,0
fjun630621202,789621,2022-06-29,1,0,0
fjun630622502,789622,2022-06-29,1,0,0
fjun630702603,789702,2022-06-29,1,1,1
fjun630703302,789703,2022-06-29,0,1,0
fjun630703601,789703,2022-06-29,1,1,1
fjun630720103,789720,2022-06-29,0,1,0
fjun630720402,789720,2022-06-29,1,1,1
fjun630721602,789721,2022-06-29,1,1,1
fjun630902603,789902,2022-06-29,1,0,0
fjun630903501,789903,2022-06-29,1,0,0
fjul71101601,789101,2022-06-30,1,0,0
fjul71102402,789102,2022-06-30,1,1,1
fjul71103503,789103,2022-06-30,1,0,0
fjul71121602,789121,2022-06-30,0,1,0
fjul71122603,789122,2022-06-30,0,0,0
fjul71201602,789201,2022-06-30,1,1,1
fjul71202601,789202,2022-06-30,1,1,1
fjul71203503,789203,2022-06-30,1,1,1
fjul71221602,789221,2022-06-30,1,0,0
fjul71301602,789301,2022-06-30,1,0,0
fjul71303602,789303,2022-06-30,1,1,1
fjul71320201,789320,2022-06-30,0,1,0
fjul71320503,789320,2022-06-30,1,0,0
fjul71321202,789321,2022-06-30,1,1,1
fjul71401601,789401,2022-06-30,1,1,1
fjul71401602,789401,2022-06-30,1,1,1
fjul71402202,789402,2022-06-30,1,1,1
fjul71403202,789403,2022-06-30,1,1,1
fjul71403501,789403,2022-06-30,0,0,0
fjul71420202,789420,2022-06-30,1,1,1
fjul71421503,789421,2022-06-30,1,1,1
fjul71422203,789422,2022-06-30,0,1,0
fjul71501603,789501,2022-06-30,1,1,1
fjul71503402,789503,2022-06-30,1,1,1
fjul71520201,789520,2022-06-30,0,0,0
fjul71521402,789521,2022-06-30,0,1,0
fjul71521602,789521,2022-06-30,0,1,0
fjul71601603,789601,2022-06-30,1,0,0
fjul71603603,789603,2022-06-30,1,1,1
fjul71621501,789621,2022-06-30,1,0,0
fjul71621503,789621,2022-06-30,1,1,1
fjul71622603,789622,2022-06-30,1,0,0
fjul71702403,789702,2022-06-30,1,0,0
fjul71703403,789703,2022-06-30,1,0,0
fjul71703503,789703,2022-06-30,1,1,1
fjul71721203,789721,2022-06-30,0,0,0
fjul71902102,789902,2022-06-30,0,1,0
fjul71902502,789902,2022-06-30,1,1,1
fjul71903502,789903,2022-06-30,1,0,0
fjul72101601,789101,2022-06-30,1,0,0
fjul72102202,789102,2022-06-30,0,0,0
fjul72102502,789102,2022-06-30,1,1,1
fjul72102602,789102,2022-06-30,0,1,0
fjul72103403,789103,2022-06-30,0,0,0
fjul72103602,789103,2022-06-30,1,0,0
fjul72121403,789121,2022-06-30,0,0,0
fjul72121603,789121,2022-06-30,0,0,0
fjul72122302,789122,2022-06-30,0,0,0
fjul72122501,789122,2022-06-30,0,0,0
fjul72201103,789201,2022-06-30,0,1,0
fjul72201302,789201,2022-06-30,1,0,0
fjul72202202,789202,2022-06-30,1,0,0
fjul72203401,789203,2022-06-30,1,1,1
fjul72220301,789220,2022-06-30,1,0,0
fjul72221101,789221,2022-06-30,1,0,0
fjul72301401,789301,2022-06-30,1,0,0
fjul72301603,789301,2022-06-30,1,0,0
fjul72303502,789303,2022-06-30,0,0,0
fjul72303602,789303,2022-06-30,1,0,0
fjul72320602,789320,2022-06-30,1,1,1
fjul72321201,789321,2022-06-30,0,1,0
fjul72321401,789321,2022-06-30,1,0,0
fjul72321602,789321,2022-06-30,1,1,1
fjul72401403,789401,2022-06-30,0,1,0
fjul72401503,789401,2022-06-30,0,0,0
fjul72402301,789402,2022-06-30,1,0,0
fjul72420503,789420,2022-06-30,1,0,0
fjul72420602,789420,2022-06-30,0,1,0
fjul72421402,789421,2022-06-30,1,0,0
fjul72421503,789421,2022-06-30,0,0,0
fjul72421602,789421,2022-06-30,1,0,0
fjul72422202,789422,2022-06-30,0,0,0
fjul72422403,789422,2022-06-30,1,1,1
fjul72501503,789501,2022-06-30,1,1,1
fjul72501602,789501,2022-06-30,1,1,1
fjul72503301,789503,2022-06-30,1,0,0
fjul72520203,789520,2022-06-30,0,0,0
fjul72520301,789520,2022-06-30,0,0,0
fjul72520402,789520,2022-06-30,0,0,0
fjul72521403,789521,2022-06-30,0,1,0
fjul72521601,789521,2022-06-30,0,0,0
fjul72522603,789522,2022-06-30,0,1,0
fjul72601103,789601,2022-06-30,1,0,0
fjul72603402,789603,2022-06-30,1,0,0
fjul72621202,789621,2022-06-30,1,0,0
fjul72621601,789621,2022-06-30,1,0,0
fjul72622402,789622,2022-06-30,0,1,0
fjul72622501,789622,2022-06-30,1,0,0
fjul72702303,789702,2022-06-30,1,1,1
fjul72702501,789702,2022-06-30,0,0,0
fjul72702602,789702,2022-06-30,1,0,0
fjul72703403,789703,2022-06-30,1,1,1
fjul72703601,789703,2022-06-30,1,1,1
fjul72720403,789720,2022-06-30,1,1,1
fjul72721403,789721,2022-06-30,1,1,1
fjul72902302,789902,2022-06-30,0,1,0
fjul72902501,789902,2022-06-30,1,1,1
fjul72903303,789903,2022-06-30,1,0,0
fjul73101301,789101,2022-06-30,0,1,0
fjul73101601,789101,2022-06-30,1,0,0
fjul73103602,789103,2022-06-30,1,0,0
fjul73121401,789121,2022-06-30,0,1,0
fjul73122501,789122,2022-06-30,1,0,0
fjul73122603,789122,2022-06-30,0,1,0
fjul73201403,789201,2022-06-30,1,1,1
fjul73202101,789202,2022-06-30,1,0,0
fjul73203601,789203,2022-06-30,1,0,0
fjul73220402,789220,2022-06-30,0,0,0
fjul73220603,789220,2022-06-30,1,0,0
fjul73221601,789221,2022-06-30,0,1,0
fjul73221603,789221,2022-06-30,1,0,0
fjul73301303,789301,2022-06-30,1,0,0
fjul73301403,789301,2022-06-30,0,1,0
fjul73303103,789303,2022-06-30,1,1,1
fjul73303603,789303,2022-06-30,0,1,0
fjul73320603,789320,2022-06-30,1,1,1
fjul73321602,789321,2022-06-30,1,1,1
fjul73401603,789401,2022-06-30,1,1,1
fjul73402401,789402,2022-06-30,1,0,0
fjul73403203,789403,2022-06-30,0,0,0
fjul73403602,789403,2022-06-30,1,0,0
fjul73421102,789421,2022-06-30,0,0,0
fjul73421503,789421,2022-06-30,0,0,0
fjul73421602,789421,2022-06-30,1,0,0
fjul73422401,789422,2022-06-30,0,0,0
fjul73422402,789422,2022-06-30,0,1,0
fjul73422601,789422,2022-06-30,0,0,0
fjul73501602,789501,2022-06-30,1,1,1
fjul73520203,789520,2022-06-30,1,0,0
fjul73520303,789520,2022-06-30,0,0,0
fjul73521401,789521,2022-06-30,0,1,0
fjul73521501,789521,2022-06-30,1,0,0
fjul73522602,789522,2022-06-30,0,0,0
fjul73522603,789522,2022-06-30,0,1,0
fjul73601503,789601,2022-06-30,1,0,0
fjul73601601,789601,2022-06-30,0,1,0
fjul73603202,789603,2022-06-30,1,1,1
fjul73603603,789603,2022-06-30,1,0,0
fjul73621301,789621,2022-06-30,0,1,0
fjul73621601,789621,2022-06-30,1,1,1
fjul73622503,789622,2022-06-30,1,0,0
fjul73702402,789702,2022-06-30,1,0,0
fjul73703203,789703,2022-06-30,0,0,0
fjul73703502,789703,2022-06-30,1,0,0
fjul73720402,789720,2022-06-30,1,0,0
fjul73721301,789721,2022-06-30,0,1,0
fjul73721601,789721,2022-06-30,1,1,1
fjul73902103,789902,2022-06-30,1,1,1
fjul73902302,789902,2022-06-30,1,1,1
fjul73902503,789902,2022-06-30,0,1,0
fjul73903603,789903,2022-06-30,1,0,0
fjul72101502,789101,2022-07-01,0,1,0
fjul72101503,789101,2022-07-01,1,0,0
fjul72102601,789102,2022-07-01,1,0,0
fjul72103202,789103,2022-07-01,1,0,0
fjul72121302,789121,2022-07-01,0,1,0
fjul72121601,789121,2022-07-01,1,1,1
fjul72122503,789122,2022-07-01,1,0,0
fjul72122603,789122,2022-07-01,0,0,0
fjul72201301,789201,2022-07-01,1,0,0
fjul72202403,789202,2022-07-01,1,1,1
fjul72203602,789203,2022-07-01,1,0,0
fjul72220501,789220,2022-07-01,1,1,1
fjul72301503,789301,2022-07-01,1,0,0
fjul72303303,789303,2022-07-01,0,1,0
fjul72303601,789303,2022-07-01,1,0,0
fjul72320402,789320,2022-07-01,1,1,1
fjul72321503,789321,2022-07-01,1,1,1
fjul72401302,789401,2022-07-01,1,0,0
fjul72402503,789402,2022-07-01,1,0,0
fjul72403403,789403,2022-07-01,1,1,1
fjul72420303,789420,2022-07-01,0,1,0
fjul72420603,789420,2022-07-01,0,1,0
fjul72421201,789421,2022-07-01,0,0,0
fjul72501501,789501,2022-07-01,1,0,0
fjul72503201,789503,2022-07-01,0,1,0
fjul72503503,789503,2022-07-01,1,0,0
fjul72520303,789520,2022-07-01,0,0,0
fjul72520501,789520,2022-07-01,1,1,1
fjul72520503,789520,2022-07-01,1,0,0
fjul72521401,789521,2022-07-01,0,1,0
fjul72522102,789522,2022-07-01,0,1,0
fjul72522103,789522,2022-07-01,1,1,1
fjul72522401,789522,2022-07-01,0,0,0
fjul72522601,789522,2022-07-01,0,1,0
fjul72601601,789601,2022-07-01,1,0,0
fjul72603602,789603,2022-07-01,1,1,1
fjul72621301,789621,2022-07-01,1,1,1
fjul72621603,789621,2022-07-01,1,0,0
fjul72622103,789622,2022-07-01,0,1,0
fjul72622303,789622,2022-07-01,1,1,1
fjul72702601,789702,2022-07-01,1,0,0
fjul72703603,789703,2022-07-01,1,1,1
fjul72720201,789720,2022-07-01,0,1,0
fjul72721302,789721,2022-07-01,1,0,0
fjul72902503,789902,2022-07-01,1,1,1
fjul72903201,789903,2022-07-01,0,1,0
fjul72903402,789903,2022-07-01,1,0,0
fjul72903602,789903,2022-07-01,1,0,0
fjul73101402,789101,2022-07-01,1,1,1
fjul73102103,789102,2022-07-01,1,1,1
fjul73103502,789103,2022-07-01,1,0,0
fjul73121203,789121,2022-07-01,0,1,0
fjul73121501,789121,2022-07-01,0,0,0
fjul73121502,789121,2022-07-01,0,1,0
fjul73122301,789122,2022-07-01,0,0,0
fjul73201502,789201,2022-07-01,1,0,0
fjul73202202,789202,2022-07-01,0,1,0
fjul73202402,789202,2022-07-01,1,0,0
fjul73202601,789202,2022-07-01,0,1,0
fjul73203403,789203,2022-07-01,1,1,1
fjul73220602,789220,2022-07-01,1,0,0
fjul73221602,789221,2022-07-01,1,0,0
fjul73301401,789301,2022-07-01,0,1,0
fjul73301503,789301,2022-07-01,1,1,1
fjul73301601,789301,2022-07-01,1,0,0
fjul73303503,789303,2022-07-01,1,0,0
fjul73320401,789320,2022-07-01,1,1,1
fjul73321503,789321,2022-07-01,1,1,1
fjul73321603,789321,2022-07-01,1,0,0
fjul73401403,789401,2022-07-01,1,0,0
fjul73401501,789401,2022-07-01,0,0,0
fjul73402602,789402,2022-07-01,1,0,0
fjul73403202,789403,2022-07-01,0,0,0
fjul73403303,789403,2022-07-01,1,1,1
fjul73403502,789403,2022-07-01,1,1,1
fjul73420303,789420,2022-07-01,0,1,0
fjul73420502,789420,2022-07-01,1,1,1
fjul73421301,789421,2022-07-01,1,0,0
fjul73422301,789422,2022-07-01,0,0,0
